Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
"Solutions Architect, AI and ML",Nvidia Graphics Pvt Ltd,2025-10-24,Redmond,3-6 Years,"['cloud computing solutions', 'machine learning deployment', 'deep learning frameworks', 'gpu technology expertise', 'cuda', 'docker', 'devops', 'debugging', 'solution architect']",https://m.timesjobs.com/mobile/job-detail/solutions-architect-ai-and-ml-nvidia-graphics-pvt-ltd-redmond-3-to-6-yrs-jobid-kzQlGlItS8tzpSvf__PLUS__uAgZw==&bc=+&sequence=792,2025-11-11
"Senior Engineer, Advanced Modeling (AI/ML)",MICRON TECHNOLOGY,2025-10-24,Hyderabad,0-5 Years,"['machine learning expertise', 'statistical modeling techniques', 'data sql extraction', 'advanced analytical methods', 'python programming proficiency', 'technology leadership', 'storage', 'artificial intelligence', 'linux', 'mobile']",https://m.timesjobs.com/mobile/job-detail/senior-engineer-advanced-modeling-ai-ml-micron-technology-hyderabad-secunderabad-0-to-5-yrs-jobid-GoCeSbgVRNxzpSvf__PLUS__uAgZw==&bc=+&sequence=968,2025-11-11
Sr Software Engineer - Gen AI,MICRON TECHNOLOGY,2025-10-24,Hyderabad,5-8 Years,"['gen ai solutions', 'api integration', 'agile methodologies', 'python/java development', 'application integration', 'technology leadership', 'storage', 'artificial intelligence', 'salesforce', 'software engineer', 'rest', 'mobile', 'problem solving', 'servicenow', 'soap', 'sql database']",https://m.timesjobs.com/mobile/job-detail/sr-software-engineer-gen-ai-micron-technology-hyderabad-secunderabad-5-to-8-yrs-jobid-vDsDzx3fYv5zpSvf__PLUS__uAgZw==&bc=+&sequence=803,2025-11-11
Senior Data Scientist - Ai/ML,MEDTRONIC,2025-10-24,Hyderabad,5-8 Years,"['computer vision', 'machine learning', 'data visualization', 'statistical analysis', 'image processing', 'conference', 'bi', 'storage', 'git', 'hadoop', 'big data', 'python', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/senior-data-scientist-ai-ml-medtronic-hyderabad-secunderabad-5-to-8-yrs-jobid-UWFV7K1pZnJzpSvf__PLUS__uAgZw==&bc=+&sequence=637,2025-11-11
Associate General Manager-AI/ML,ADANI GROUP,2025-10-24,Ahmedabad,12-15 Years,"['ai/ml expertise', 'python programming', 'cloud deployment', 'team leadership', 'algorithms', 'security']",https://m.timesjobs.com/mobile/job-detail/associate-general-manager-ai-ml-adani-group-ahmedabad-12-to-15-yrs-jobid-qO4v__PLUS__rVV__PLUS__GhzpSvf__PLUS__uAgZw==&bc=+&sequence=799,2025-11-11
Senior Software Engineer - AI/ML,ServiceNow,2025-10-24,Hyderabad,5-9 Years,"['backend development', 'frontend frameworks', 'conversational ai', 'software architecture', 'css', 'hibernate', 'ajax', 'artificial intelligence', 'sql', 'spring', 'java', 'json', 'software engineering', 'html', 'san', 'rest', 'junit', 'natural language processing', 'team player', 'javascript', 'messaging', 'servicenow']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-ai-ml-servicenow-hyderabad-secunderabad-5-to-9-yrs-jobid-JVol1jaOV9dzpSvf__PLUS__uAgZw==&bc=+&sequence=797,2025-11-11
Principal AI Architect,GE HealthCare,2025-10-24,Bengaluru,8-11 Years,"['ai architecture design', 'cloud platforms expertise', 'machine learning algorithms', 'generative ai models', 'programming languages proficiency', 'c', 'storage', 'security', 'java', 'python', 'natural language processing', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-ai-architect-ge-healthcare-bengaluru-bangalore-8-to-11-yrs-jobid-K3udEZMpCc9zpSvf__PLUS__uAgZw==&bc=+&sequence=193,2025-11-11
Senior Manager  AI/ML Engineering,AMGEN,2025-10-24,Hyderabad,8-14 Years,"['machine learning solutions', 'ai engineering practices', 'team leadership', 'talent development', 'scala', 'artificial intelligence', 'software engineering', 'python', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/senior-manager-ai-ml-engineering-amgen-hyderabad-secunderabad-8-to-14-yrs-jobid-tDyWdIPc6GlzpSvf__PLUS__uAgZw==&bc=+&sequence=796,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,2-5 Years,"['data annotation', 'content generation', 'quality checks', 'logical decision making', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-cGVaV__SLASH__aLwDNzpSvf__PLUS__uAgZw==&bc=+&sequence=88,2025-11-11
Salesforce AI Consultant,SALESFORCE,2025-10-24,Hyderabad,4-6 Years,"['salesforce development', 'ai solutions design', 'prompt engineering', 'einstein features implementation', 'customer engagement', 'apex', 'security', 'crm', 'rest', 'python', 'information retrieval', 'consultant', 'soap']",https://m.timesjobs.com/mobile/job-detail/salesforce-ai-consultant-salesforce-hyderabad-secunderabad-4-to-6-yrs-jobid-TrDmqDFkqctzpSvf__PLUS__uAgZw==&bc=+&sequence=80,2025-11-11
Senior Data Engineer - AI/ML,MEDTRONIC,2025-10-24,Hyderabad,8-11 Years,"['data pipeline design', 'machine learning application', 'python programming', 'sql/nosql expertise', 'data integration', 'orchestration', 'apache', 'devops', 'big data', 'oracle', 'soap', 'conference', 'storage', 'soap web services', 'rest']",https://m.timesjobs.com/mobile/job-detail/senior-data-engineer-ai-ml-medtronic-hyderabad-secunderabad-8-to-11-yrs-jobid-NDQ8BZrQCMhzpSvf__PLUS__uAgZw==&bc=+&sequence=790,2025-11-11
Staff AI Scientist,GE HealthCare,2025-10-24,Bengaluru,5-8 Years,"['machine learning', 'deep learning', 'image processing', 'algorithm development', 'medical imaging', 'c', 'signal processing', 'artificial intelligence', 'python', 'algorithms', 'pattern recognition', 'natural language processing', 'pathway']",https://m.timesjobs.com/mobile/job-detail/staff-ai-scientist-ge-healthcare-bengaluru-bangalore-5-to-8-yrs-jobid-Ka8DHM2kYMVzpSvf__PLUS__uAgZw==&bc=+&sequence=81,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,2-6 Years,"['content generation', 'data analysis', 'quality assurance', 'complex problem solving']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-6-yrs-jobid-PF2gigSpmrdzpSvf__PLUS__uAgZw==&bc=+&sequence=194,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,2-5 Years,"['content generation', 'data annotation', 'quality assurance', 'data analysis', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-__SLASH__iE5iGvlzV1zpSvf__PLUS__uAgZw==&bc=+&sequence=192,2025-11-11
Senior Product Manager - Conversational AI,SALESFORCE,2025-10-24,Hyderabad,6-10 Years,"['product strategy', 'conversational ai', 'saas services', 'product development', 'cross functional collaboration', 'senior manager', 'security', 'escalation management', 'crm', 'product manager', 'customer facing']",https://m.timesjobs.com/mobile/job-detail/senior-product-manager-conversational-ai-salesforce-hyderabad-secunderabad-6-to-10-yrs-jobid-v0HYGyaEOLdzpSvf__PLUS__uAgZw==&bc=+&sequence=791,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,2-4 Years,"['data annotation', 'quality assessment', 'content creation', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-4-yrs-jobid-nJ4__PLUS__yx3bXHJzpSvf__PLUS__uAgZw==&bc=+&sequence=87,2025-11-11
Principal AI Architect,GE HealthCare,2025-10-24,Bengaluru,8-11 Years,"['ai architecture design', 'generative ai solutions', 'cloud platform expertise', 'machine learning proficiency', 'ethical ai governance', 'algorithms', 'c', 'storage', 'security', 'java', 'python', 'natural language processing', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-ai-architect-ge-healthcare-bengaluru-bangalore-8-to-11-yrs-jobid-Rc__PLUS____SLASH__YQ7knlxzpSvf__PLUS__uAgZw==&bc=+&sequence=82,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,1-3 Years,"['complex data annotation', 'quality control audits', 'content creation writing', 'informed decision making']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-z4Z__PLUS__h9I__SLASH__djJzpSvf__PLUS__uAgZw==&bc=+&sequence=191,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,1-3 Years,"['data annotation', 'content generation', 'quality auditing', 'data analysis', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-juFuHWPXcrpzpSvf__PLUS__uAgZw==&bc=+&sequence=86,2025-11-11
AI Frameworks Architect,Intel,2025-10-24,Bengaluru,1-4 Years,"['software optimization', 'hardware architecture', 'deep learning frameworks', 'performance profiling', 'programming languages', 'fundamentals', 'c', 'storage', 'compilers', 'artificial intelligence', 'database', 'python']",https://m.timesjobs.com/mobile/job-detail/ai-frameworks-architect-intel-bengaluru-bangalore-1-to-4-yrs-jobid-ZuEU__SLASH__RQt4MRzpSvf__PLUS__uAgZw==&bc=+&sequence=85,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,1-3 Years,"['data analysis expert', 'content generation', 'quality assurance', 'judgment decision making', 'tooling improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-DAsngaW__PLUS__silzpSvf__PLUS__uAgZw==&bc=+&sequence=91,2025-11-11
Analytic Scientist/ AI Developer ( Java),FICO,2025-10-24,Bengaluru,4-5 Years,"['predictive modeling', 'data analysis', 'statistical techniques', 'algorithm selection', 'data mining', 'algorithms', 'c', 'software design', 'artificial intelligence', 'security', 'java', 'perl', 'python', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/analytic-scientist-ai-developer-java-fico-bengaluru-bangalore-4-to-5-yrs-jobid-Ndu__PLUS__NgAK659zpSvf__PLUS__uAgZw==&bc=+&sequence=828,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,2-5 Years,"['data annotation', 'quality assurance', 'creative writing', 'problem solving']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-dcY6RKE9ue1zpSvf__PLUS__uAgZw==&bc=+&sequence=89,2025-11-11
Principal Data Scientist AI / ML,MEDTRONIC,2025-10-24,Hyderabad,8-14 Years,"['machine learning lifecycle', 'model evaluation techniques', 'data preparation expertise', 'algorithms', 'conference', 'sql', 'git', 'software engineering', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/principal-data-scientist-ai-ml-medtronic-hyderabad-secunderabad-8-to-14-yrs-jobid-q__PLUS__l4sRS999xzpSvf__PLUS__uAgZw==&bc=+&sequence=775,2025-11-11
Hiring For AI Solution Architect  MCV,krazy mantra hr solutions,2025-10-24,Bengaluru,5-7 Years,"['ai development', 'cloud expertise', 'mlops implementation', 'data engineering', 'programming frameworks']",https://m.timesjobs.com/mobile/job-detail/hiring-for-ai-solution-architect-mcv-krazy-mantra-hr-solutions-bengaluru-bangalore-5-to-7-yrs-jobid-Mg2WcGZr8YVzpSvf__PLUS__uAgZw==&bc=+&sequence=966,2025-11-11
Lead Consultant - AI Platform Engineer,ASTRAZENECA,2025-10-24,Chennai,5-10 Years,"['algorithms', 'docker', 'sql', 'git', 'hadoop', 'python', 'imaging']",https://m.timesjobs.com/mobile/job-detail/lead-consultant-ai-platform-engineer-astrazeneca-chennai-5-to-10-yrs-jobid-fLhw1Kbx__SLASH__O9zpSvf__PLUS__uAgZw==&bc=+&sequence=795,2025-11-11
Senior Consultant (Salesforce   Einstein AI),SALESFORCE,2025-10-24,Hyderabad,6-9 Years,"['salesforce ai development', 'apex programming', 'data integration', 'predictive analytics', 'natural language processing', 'algorithms', 'java', 'crm', 'rest', 'python', 'machine learning', 'consultant']",https://m.timesjobs.com/mobile/job-detail/senior-consultant-salesforce-einstein-ai-salesforce-hyderabad-secunderabad-6-to-9-yrs-jobid-bFReUTfQHHtzpSvf__PLUS__uAgZw==&bc=+&sequence=794,2025-11-11
"Applied Scientist II, Alexa AI",AMAZON INDIA PVT LTD,2025-10-24,Bengaluru,5-8 Years,"['machine learning algorithms', 'generative ai techniques', 'cross functional collaboration', 'research & documentation', 'scientist']",https://m.timesjobs.com/mobile/job-detail/applied-scientist-ii-alexa-ai-amazon-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-xdIRNIPK69JzpSvf__PLUS__uAgZw==&bc=+&sequence=793,2025-11-11
Consultant - AI Support Engineer,ASTRAZENECA,2025-10-24,Chennai,2-3 Years,"['kubernetes management', 'python programming', 'machine learning implementation', 'devops strategies', 'storage', 'security', 'consultant', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/consultant-ai-support-engineer-astrazeneca-chennai-2-to-3-yrs-jobid-3seSsgxlCyJzpSvf__PLUS__uAgZw==&bc=+&sequence=444,2025-11-11
SE-2 Gen AI,Exotel,2025-10-24,Bengaluru,2-4 Years,"['cloud solutions expertise', 'microservices architecture', 'restful services development', 'linux application development', 'data modeling proficiency', 'c', 'oop', 'java', 'devops', 'mysql', 'data structures', 'software engineering', 'python', 'node.js', 'fundamentals', 'git', 'team player', 'ruby', 'infrastructure', 'php']",https://m.timesjobs.com/mobile/job-detail/se-2-gen-ai-exotel-bengaluru-bangalore-2-to-4-yrs-jobid-aaKYPMiwVVRzpSvf__PLUS__uAgZw==&bc=+&sequence=445,2025-11-11
SE-3 Gen AI,Exotel,2025-10-24,Bengaluru,4-6 Years,"['distributed systems expertise', 'restful services development', 'oop languages proficiency', 'c', 'java', 'devops', 'mysql', 'data structures', 'software engineering', 'python', 'node.js', 'git', 'linux', 'team player', 'ruby', 'infrastructure', 'php']",https://m.timesjobs.com/mobile/job-detail/se-3-gen-ai-exotel-bengaluru-bangalore-4-to-6-yrs-jobid-QTOOtoRElypzpSvf__PLUS__uAgZw==&bc=+&sequence=446,2025-11-11
"Gen AI Solutions Architect, Specialist Org",AMAZON INDIA PVT LTD,2025-10-24,Bengaluru,5-7 Years,"['aws solutions architect', 'generative ai expertise', 'technical advisory', 'business development', 'thought leadership', 'customer success', 'professional services', 'plan execution', 'sales', 'account management', 'market', 'marketing']",https://m.timesjobs.com/mobile/job-detail/gen-ai-solutions-architect-specialist-org-amazon-india-pvt-ltd-bengaluru-bangalore-5-to-7-yrs-jobid-6IMYdE__PLUS__lJo9zpSvf__PLUS__uAgZw==&bc=+&sequence=967,2025-11-11
AI Content Expert,AMAZON INDIA PVT LTD,2025-10-24,Chennai,2-5 Years,"['high quality data creation', 'complex data annotation', 'quality auditing processes', 'tool improvement identification', 'ambiguous information handling']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-PZlD848j53ZzpSvf__PLUS__uAgZw==&bc=+&sequence=195,2025-11-11
"Sr. Staff Engineer, AI Engineering",Stryker,2025-10-23,Bengaluru,10-14 Years,"['circuit design', 'pcb development', 'hardware troubleshooting', 'test plan writing', 'embedded systems', 'microprocessor', 'simulation', 'circuits', 'matlab', 'microcontroller', 'circuit designing']",https://m.timesjobs.com/mobile/job-detail/sr-staff-engineer-ai-engineering-stryker-bengaluru-bangalore-10-to-14-yrs-jobid-uZn4qVgv4YhzpSvf__PLUS__uAgZw==&bc=+&sequence=833,2025-11-11
AI Systems and Solutions Engineer,Intel,2025-10-23,Bengaluru,7-10 Years,"['ai solutions development', 'deep learning algorithms', 'linux kernel debugging', 'c', 'artificial intelligence', 'storage', 'security', 'os', 'machine learning', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-systems-and-solutions-engineer-intel-bengaluru-bangalore-7-to-10-yrs-jobid-EtPRNwOb__PLUS__plzpSvf__PLUS__uAgZw==&bc=+&sequence=832,2025-11-11
AI/ML Engineer (E5),Whatfix,2025-10-23,Bengaluru,7-10 Years,"['machine learning fundamentals', 'deep learning models', 'ai product solutions', 'algorithms', 'artificial intelligence', 'data structures', 'infrastructure', 'opencv']",https://m.timesjobs.com/mobile/job-detail/ai-ml-engineer-e5-whatfix-bengaluru-bangalore-7-to-10-yrs-jobid-jrEKK1RglUhzpSvf__PLUS__uAgZw==&bc=+&sequence=644,2025-11-11
"Senior Solutions Architect, AI Center",Nvidia Graphics Pvt Ltd,2025-10-23,Sweden,3-5 Years,"['ai supercomputing solutions', 'deep learning expertise', 'high performance computing', 'cuda', 'artificial intelligence', 'solution architect', 'computer graphics', 'system architecture']",https://m.timesjobs.com/mobile/job-detail/senior-solutions-architect-ai-center-nvidia-graphics-pvt-ltd-sweden-3-to-5-yrs-jobid-JD9dqdbTXJdzpSvf__PLUS__uAgZw==&bc=+&sequence=808,2025-11-11
Senior System Software Engineer - AI,Nvidia Graphics Pvt Ltd,2025-10-23,Pune,5-9 Years,"['c programming', 'ai inference pipelines', 'problem solving abilities', 'deep learning frameworks', 'gpu optimization techniques', 'algorithms', 'cuda', 'graphics', 'debugging', 'software engineer', 'software engineering', 'data structures', 'windows', 'machine learning', 'computer graphics', 'directx']",https://m.timesjobs.com/mobile/job-detail/senior-system-software-engineer-ai-nvidia-graphics-pvt-ltd-pune-5-to-9-yrs-jobid-v3kQCtTnMLRzpSvf__PLUS__uAgZw==&bc=+&sequence=811,2025-11-11
Manager - AI Applications (iOS/visionOS),Stryker,2025-10-23,Bengaluru,5-12 Years,"['mobile application development', 'team leadership', 'software design architecture', 'swift and objective c', 'ui feature architecting', 'ios', 'bluetooth', 'mobile development', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/manager-ai-applications-ios-visionos-stryker-bengaluru-bangalore-5-to-12-yrs-jobid-XueI2Ys1cpdzpSvf__PLUS__uAgZw==&bc=+&sequence=809,2025-11-11
"Senior Software Engineer, AI Resiliency",Nvidia Graphics Pvt Ltd,2025-10-23,Canada,6-9 Years,"['distributed systems', 'fault tolerance', 'python programming', 'c development', 'debugging tools', 'cuda', 'senior software engineer', 'gdb', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-ai-resiliency-nvidia-graphics-pvt-ltd-canada-6-to-9-yrs-jobid-eqy3c9eXamFzpSvf__PLUS__uAgZw==&bc=+&sequence=645,2025-11-11
"Group Product Manager, Generative AI",autodesk india pvt ltd,2025-10-23,Canada,8-11 Years,"['generative ai management', 'product strategy development', 'cross functional collaboration', 'market analysis expertise', 'artificial intelligence', 'cloud services', 'machine learning', 'consultant']",https://m.timesjobs.com/mobile/job-detail/group-product-manager-generative-ai-autodesk-india-pvt-ltd-canada-boston-8-to-11-yrs-jobid-0wBDeE1nVXxzpSvf__PLUS__uAgZw==&bc=+&sequence=812,2025-11-11
Principal Product Manager - Gen AI,TARGET,2025-10-23,Bengaluru,10-13 Years,"['product strategy', 'gen ai expertise', 'agile methodologies', 'data analysis', 'stakeholder management', 'algorithms', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/principal-product-manager-gen-ai-target-bengaluru-bangalore-10-to-13-yrs-jobid-hQW7LyWJUKpzpSvf__PLUS__uAgZw==&bc=+&sequence=810,2025-11-11
"Manager, AI Compute & Stream",Stryker,2025-10-23,Gurgaon,1-4 Years,"['team management', 'compute platforms', 'circuit design', 'ai architectures', 'hardware optimization', 'microprocessor', 'algorithms', 'c', 'security', 'hadoop', 'python', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/manager-ai-compute-stream-stryker-gurgaon-1-to-4-yrs-jobid-QyQ2NNungxpzpSvf__PLUS__uAgZw==&bc=+&sequence=834,2025-11-11
Gen AI - Senior Software Engineer,COMMONWEALTH BANK,2025-10-23,Bengaluru,7-10 Years,"['generative ai expertise', 'prompt engineering', 'platform engineering', 'system reliability engineering', 'information technology', 'senior software engineer', 'sql', 'security', 'c#', 'python', 'kernel', 'machine learning', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/gen-ai-senior-software-engineer-commonwealth-bank-bengaluru-bangalore-7-to-10-yrs-jobid-z7qfC4D75JxzpSvf__PLUS__uAgZw==&bc=+&sequence=835,2025-11-11
AI Systems and Solutions Engineer,Intel,2025-10-23,Bengaluru,7-10 Years,"['ai solutions development', 'deep learning algorithms', 'linux kernel debugging', 'c', 'artificial intelligence', 'storage', 'security', 'os', 'machine learning', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-systems-and-solutions-engineer-intel-bengaluru-bangalore-7-to-10-yrs-jobid-EtPRNwOb__PLUS__plzpSvf__PLUS__uAgZw==&bc=+&sequence=804,2025-11-11
"Sr. Staff Engineer, AI Engineering",Stryker,2025-10-23,Bengaluru,10-14 Years,"['circuit design', 'pcb development', 'hardware troubleshooting', 'test plan writing', 'embedded systems', 'microprocessor', 'simulation', 'circuits', 'matlab', 'microcontroller', 'circuit designing']",https://m.timesjobs.com/mobile/job-detail/sr-staff-engineer-ai-engineering-stryker-bengaluru-bangalore-10-to-14-yrs-jobid-uZn4qVgv4YhzpSvf__PLUS__uAgZw==&bc=+&sequence=805,2025-11-11
"Senior Solutions Architect, AI Center",Nvidia Graphics Pvt Ltd,2025-10-23,Sweden,3-5 Years,"['ai supercomputing solutions', 'deep learning expertise', 'high performance computing', 'cuda', 'artificial intelligence', 'solution architect', 'computer graphics', 'system architecture']",https://m.timesjobs.com/mobile/job-detail/senior-solutions-architect-ai-center-nvidia-graphics-pvt-ltd-sweden-3-to-5-yrs-jobid-JD9dqdbTXJdzpSvf__PLUS__uAgZw==&bc=+&sequence=836,2025-11-11
"Manager, AI Compute & Stream",Stryker,2025-10-23,Gurgaon,1-4 Years,"['team management', 'compute platforms', 'circuit design', 'ai architectures', 'hardware optimization', 'microprocessor', 'algorithms', 'c', 'security', 'hadoop', 'python', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/manager-ai-compute-stream-stryker-gurgaon-1-to-4-yrs-jobid-QyQ2NNungxpzpSvf__PLUS__uAgZw==&bc=+&sequence=806,2025-11-11
Software Engineer (Microsoft AI),Microsoft India Pvt Ltd,2025-10-23,Switzerland,4-8 Years,"['ai model development', 'distributed computing', 'performance tuning', 'coding proficiency', 'architectural decisions', 'c', 'graphics', 'java', 'software engineer', 'c#', 'python', 'javascript']",https://m.timesjobs.com/mobile/job-detail/software-engineer-microsoft-ai-microsoft-india-pvt-ltd-switzerland-4-to-8-yrs-jobid-0LvVg43lW__PLUS__1zpSvf__PLUS__uAgZw==&bc=+&sequence=476,2025-11-11
"Manager, AI Deployment",Stryker,2025-10-23,Bengaluru,8-12 Years,"['problem solving techniques', 'computer vision expertise', 'software development practices', 'c', 'storage', 'security', 'python', 'machine learning', 'system architecture', 'opencv']",https://m.timesjobs.com/mobile/job-detail/manager-ai-deployment-stryker-bengaluru-bangalore-8-to-12-yrs-jobid-BJ234yj0nEBzpSvf__PLUS__uAgZw==&bc=+&sequence=226,2025-11-11
Research Intern - AI Hardware,Microsoft India Pvt Ltd,2025-10-23,Redmond,0-1 Years,"['artificial intelligence', 'hardware design', 'computer architecture', 'c', 'python', 'html']",https://m.timesjobs.com/mobile/job-detail/research-intern-ai-hardware-microsoft-india-pvt-ltd-redmond-canada-0-to-1-yrs-jobid-7VF3aVd0uSRzpSvf__PLUS__uAgZw==&bc=+&sequence=449,2025-11-11
Gen AI - Senior Software Engineer,COMMONWEALTH BANK,2025-10-23,Bengaluru,7-10 Years,"['generative ai expertise', 'prompt engineering', 'platform engineering', 'system reliability engineering', 'information technology', 'senior software engineer', 'sql', 'security', 'c#', 'python', 'kernel', 'machine learning', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/gen-ai-senior-software-engineer-commonwealth-bank-bengaluru-bangalore-7-to-10-yrs-jobid-z7qfC4D75JxzpSvf__PLUS__uAgZw==&bc=+&sequence=807,2025-11-11
AI/ML Architect,EMERSON,2025-10-23,Pune,10-15 Years,"['ai/ml architecture design', 'machine learning frameworks', 'system integration expertise', 'data processing tools', 'orchestration', 'c#', '.net', 'sharepoint', 'docker', 'security', 'cloud services', 'microsoft azure', 'system architecture', 'forms']",https://m.timesjobs.com/mobile/job-detail/ai-ml-architect-emerson-pune-10-to-15-yrs-jobid-rUasafOY8PpzpSvf__PLUS__uAgZw==&bc=+&sequence=227,2025-11-11
"Staff Engineer, AI",Stryker,2025-10-23,Bengaluru,7-10 Years,"['full stack development', 'ai integration techniques', 'azure cloud services', 'front end frameworks', 'back end technologies', 'sql', 'docker', 'database', 'java', 'devops', 'digital electronics', 'api', 'c#', 'python', 'mobile', 'machine learning', 'javascript', 'nosql', 'spring boot', 'node.js', 'django', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/staff-engineer-ai-stryker-bengaluru-bangalore-7-to-10-yrs-jobid-PG58fFdym0dzpSvf__PLUS__uAgZw==&bc=+&sequence=228,2025-11-11
Manager - AI Services,Stryker,2025-10-23,Bengaluru,7-10 Years,"['ai cloud architecture', 'mlops implementation', 'cloud native development', 'devops practices', 'data science management', 'security', 'cloud computing', 'microsoft azure', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/manager-ai-services-stryker-bengaluru-bangalore-7-to-10-yrs-jobid-NfF__SLASH__fl7F6KRzpSvf__PLUS__uAgZw==&bc=+&sequence=229,2025-11-11
AI/ML Engineer,Bright Vision Technologies,2025-10-23,Delhi,7-10 Years,"['ai/ml development', 'machine learning models', 'aws sagemaker', 'api development', 'data engineering', 'immigration', 'h1b', 'recruitment process', 'compensation']",https://m.timesjobs.com/mobile/job-detail/ai-ml-engineer-bright-vision-technologies-delhi-7-to-10-yrs-jobid-r1yCVjVG6NBzpSvf__PLUS__uAgZw==&bc=+&sequence=230,2025-11-11
Project Intern - AI/ML,RTX,2025-10-23,Bengaluru,2-5 Years,"['c', 'information technology', 'java', 'software engineering', 'c#', 'python']",https://m.timesjobs.com/mobile/job-detail/project-intern-ai-ml-rtx-bengaluru-bangalore-hyderabad-secunderabad-2-to-5-yrs-jobid-4no__PLUS__kSk99vJzpSvf__PLUS__uAgZw==&bc=+&sequence=503,2025-11-11
Research Intern - AI Hardware,Microsoft India Pvt Ltd,2025-10-23,Redmond,0-1 Years,"['artificial intelligence', 'hardware design', 'computer architecture', 'c', 'python', 'html']",https://m.timesjobs.com/mobile/job-detail/research-intern-ai-hardware-microsoft-india-pvt-ltd-redmond-canada-0-to-1-yrs-jobid-7VF3aVd0uSRzpSvf__PLUS__uAgZw==&bc=+&sequence=477,2025-11-11
Senior Data Scientist / Analyst (AI/LLM),Binance,2025-10-23,Dubai,5-9 Years,"['data analysis techniques', 'statistical modeling expertise', 'llm optimization techniques', 'cross functional collaboration', 'sql', 'data science', 'data scientist', 'infrastructure', 'analyst', 'statistical analysis']",https://m.timesjobs.com/mobile/job-detail/senior-data-scientist-analyst-ai-llm-binance-dubai-null-null-hong-kong-5-to-9-yrs-jobid-HKB2pCOnoQxzpSvf__PLUS__uAgZw==&bc=+&sequence=969,2025-11-11
"Staff Engineer, AI",Stryker,2025-10-23,Bengaluru,7-10 Years,"['full stack development', 'ai integration techniques', 'azure cloud services', 'front end frameworks', 'back end technologies', 'sql', 'docker', 'database', 'java', 'devops', 'digital electronics', 'api', 'c#', 'python', 'mobile', 'machine learning', 'javascript', 'nosql', 'spring boot', 'node.js', 'django', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/staff-engineer-ai-stryker-bengaluru-bangalore-7-to-10-yrs-jobid-PG58fFdym0dzpSvf__PLUS__uAgZw==&bc=+&sequence=196,2025-11-11
