Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
Software Engineer- ML/AI,APPLE,2025-09-23,Bengaluru,10-13 Years,"['machine learning techniques', 'ai systems development', 'big data management', 'java programming', 'nlp applications', 'information retrieval', 'lucene', 'data warehousing']",https://m.timesjobs.com/mobile/job-detail/software-engineer-ml-ai-apple-bengaluru-bangalore-10-to-13-yrs-jobid-FmA10Xj__PLUS__Rn1zpSvf__PLUS__uAgZw==&bc=+&sequence=536,2025-10-14
Novel AI Testing Analyst,Google India Pvt Ltd,2025-09-23,Seattle,4-7 Years,"['ai testing strategies', 'data analysis expertise', 'risk management', 'job posting', 'recruitment', 'workforce', 'compensation']",https://m.timesjobs.com/mobile/job-detail/novel-ai-testing-analyst-google-india-pvt-ltd-seattle-4-to-7-yrs-jobid-f0LHmRit6EhzpSvf__PLUS__uAgZw==&bc=+&sequence=537,2025-10-14
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"['data analytics', 'team leadership', 'predictive modeling', 'ai solutions', 'stakeholder management', 'algorithms', 'java', 'data structures', 'hadoop', 'business applications', 'python', 'problem solving', 'production environment']",https://m.timesjobs.com/mobile/job-detail/associate-director-ai-science-verizon-data-services-india-pvt-ltd-hyderabad-secunderabad-6-to-9-yrs-jobid-0FN8QcvYGT5zpSvf__PLUS__uAgZw==&bc=+&sequence=538,2025-10-14
"Principal, Microsoft AI Monetization Strategy",Microsoft India Pvt Ltd,2025-09-23,San,6-12 Years,"['business strategy development', 'financial impact analysis', 'executive stakeholder engagement', 'market research analysis', 'strategic recommendations crafting', 'cash flow', 'finance']",https://m.timesjobs.com/mobile/job-detail/principal-microsoft-ai-monetization-strategy-microsoft-india-pvt-ltd-san-francisco-seattle-redmond-new-york-city-6-to-12-yrs-jobid-MCS1uNmhk4xzpSvf__PLUS__uAgZw==&bc=+&sequence=896,2025-10-14
"Solutions Architect, AI and ML",Nvidia Graphics Pvt Ltd,2025-09-23,Redmond,3-6 Years,"['cloud computing solutions', 'machine learning deployment', 'deep learning frameworks', 'gpu technology expertise', 'cuda', 'docker', 'devops', 'debugging', 'solution architect']",https://m.timesjobs.com/mobile/job-detail/solutions-architect-ai-and-ml-nvidia-graphics-pvt-ltd-redmond-3-to-6-yrs-jobid-kzQlGlItS8tzpSvf__PLUS__uAgZw==&bc=+&sequence=895,2025-10-14
Senior Consultant (Salesforce   Einstein AI),SALESFORCE,2025-09-23,Hyderabad,6-9 Years,"['salesforce ai development', 'apex programming', 'data integration', 'predictive analytics', 'natural language processing', 'algorithms', 'java', 'crm', 'rest', 'python', 'machine learning', 'consultant']",https://m.timesjobs.com/mobile/job-detail/senior-consultant-salesforce-einstein-ai-salesforce-hyderabad-secunderabad-6-to-9-yrs-jobid-bFReUTfQHHtzpSvf__PLUS__uAgZw==&bc=+&sequence=894,2025-10-14
Senior Product Manager - Conversational AI,SALESFORCE,2025-09-23,Hyderabad,6-10 Years,"['product strategy', 'conversational ai', 'saas services', 'product development', 'cross functional collaboration', 'senior manager', 'security', 'escalation management', 'crm', 'product manager', 'customer facing']",https://m.timesjobs.com/mobile/job-detail/senior-product-manager-conversational-ai-salesforce-hyderabad-secunderabad-6-to-10-yrs-jobid-v0HYGyaEOLdzpSvf__PLUS__uAgZw==&bc=+&sequence=893,2025-10-14
Staff AI Scientist,GE HealthCare,2025-09-23,Bengaluru,5-8 Years,"['machine learning', 'deep learning', 'image processing', 'algorithm development', 'medical imaging', 'c', 'signal processing', 'artificial intelligence', 'python', 'algorithms', 'pattern recognition', 'natural language processing', 'pathway']",https://m.timesjobs.com/mobile/job-detail/staff-ai-scientist-ge-healthcare-bengaluru-bangalore-5-to-8-yrs-jobid-Ka8DHM2kYMVzpSvf__PLUS__uAgZw==&bc=+&sequence=105,2025-10-14
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"['ai architecture design', 'cloud platforms expertise', 'machine learning algorithms', 'generative ai models', 'programming languages proficiency', 'c', 'storage', 'security', 'java', 'python', 'natural language processing', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-ai-architect-ge-healthcare-bengaluru-bangalore-8-to-11-yrs-jobid-K3udEZMpCc9zpSvf__PLUS__uAgZw==&bc=+&sequence=150,2025-10-14
"Software Engineer, AI/ML, AI Innovation and Research",Google India Pvt Ltd,2025-09-23,Bengaluru,2-5 Years,"['software development', 'machine learning', 'ai technologies', 'data processing', 'code optimization', 'algorithms', 'storage', 'artificial intelligence', 'security', 'system development', 'debugging', 'software engineer', 'software engineering', 'data structures', 'natural language processing', 'information retrieval', 'mobile']",https://m.timesjobs.com/mobile/job-detail/software-engineer-ai-ml-ai-innovation-and-research-google-india-pvt-ltd-bengaluru-bangalore-2-to-5-yrs-jobid-YLK3UPDNaFhzpSvf__PLUS__uAgZw==&bc=+&sequence=231,2025-10-14
Salesforce AI Consultant,SALESFORCE,2025-09-23,Hyderabad,4-6 Years,"['salesforce development', 'ai solutions design', 'prompt engineering', 'einstein features implementation', 'customer engagement', 'apex', 'security', 'crm', 'rest', 'python', 'information retrieval', 'consultant', 'soap']",https://m.timesjobs.com/mobile/job-detail/salesforce-ai-consultant-salesforce-hyderabad-secunderabad-4-to-6-yrs-jobid-TrDmqDFkqctzpSvf__PLUS__uAgZw==&bc=+&sequence=104,2025-10-14
AI Platform Architect,Adobe Systems Ltd,2025-09-23,Bengaluru,5-10 Years,"['cloud computing expertise', 'data ingestion paradigms', 'ml pipeline design', 'kubernetes & docker', 'model finetuning techniques', 'orchestration', 'oss', 'sql', 'apache', 'postgresql', 'devops', 'mysql', 'mongodb', 'python', 'solution architect', 'machine learning', 'javascript']",https://m.timesjobs.com/mobile/job-detail/ai-platform-architect-adobe-systems-ltd-bengaluru-bangalore-5-to-10-yrs-jobid-5BEt3mt8__PLUS____PLUS__1zpSvf__PLUS__uAgZw==&bc=+&sequence=103,2025-10-14
Data Science - AI Solutions Expert (Adani AI Labs),ADANI GROUP,2025-09-23,Kolkata,5-8 Years,"['ai modeling techniques', 'machine learning algorithms', 'deep learning applications', 'predictive maintenance strategies', 'amp']",https://m.timesjobs.com/mobile/job-detail/data-science-ai-solutions-expert-adani-ai-labs-adani-group-kolkata-5-to-8-yrs-jobid-bwH96rTCp__PLUS__tzpSvf__PLUS__uAgZw==&bc=+&sequence=230,2025-10-14
Staff AI Scientist,GE HealthCare,2025-09-23,Bengaluru,4-7 Years,"['machine learning frameworks', 'data quality assessment', 'ai model development', 'statistical methods', 'data analytics techniques', 'image processing', 'algorithms', 'python', 'opencv']",https://m.timesjobs.com/mobile/job-detail/staff-ai-scientist-ge-healthcare-bengaluru-bangalore-4-to-7-yrs-jobid-ADLHQ1zxbPdzpSvf__PLUS__uAgZw==&bc=+&sequence=260,2025-10-14
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"['ai architecture design', 'generative ai solutions', 'cloud platform expertise', 'machine learning proficiency', 'ethical ai governance', 'algorithms', 'c', 'storage', 'security', 'java', 'python', 'natural language processing', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-ai-architect-ge-healthcare-bengaluru-bangalore-8-to-11-yrs-jobid-Rc__PLUS____SLASH__YQ7knlxzpSvf__PLUS__uAgZw==&bc=+&sequence=106,2025-10-14
Principal Data Scientist AI / ML,MEDTRONIC,2025-09-23,Hyderabad,8-14 Years,"['machine learning lifecycle', 'model evaluation techniques', 'data preparation expertise', 'algorithms', 'conference', 'sql', 'git', 'software engineering', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/principal-data-scientist-ai-ml-medtronic-hyderabad-secunderabad-8-to-14-yrs-jobid-q__PLUS__l4sRS999xzpSvf__PLUS__uAgZw==&bc=+&sequence=763,2025-10-14
Sr Software Engineer - Gen AI,MICRON TECHNOLOGY,2025-09-23,Hyderabad,5-8 Years,"['gen ai solutions', 'api integration', 'agile methodologies', 'python/java development', 'application integration', 'technology leadership', 'storage', 'artificial intelligence', 'salesforce', 'software engineer', 'rest', 'mobile', 'problem solving', 'servicenow', 'soap', 'sql database']",https://m.timesjobs.com/mobile/job-detail/sr-software-engineer-gen-ai-micron-technology-hyderabad-secunderabad-5-to-8-yrs-jobid-vDsDzx3fYv5zpSvf__PLUS__uAgZw==&bc=+&sequence=767,2025-10-14
Associate General Manager-AI/ML,ADANI GROUP,2025-09-23,Ahmedabad,12-15 Years,"['ai/ml expertise', 'python programming', 'cloud deployment', 'team leadership', 'algorithms', 'security']",https://m.timesjobs.com/mobile/job-detail/associate-general-manager-ai-ml-adani-group-ahmedabad-12-to-15-yrs-jobid-qO4v__PLUS__rVV__PLUS__GhzpSvf__PLUS__uAgZw==&bc=+&sequence=765,2025-10-14
Gen AI Lead Data Scientist,ADANI GROUP,2025-09-23,Kolkata,10-12 Years,"['natural language processing (nlp)', 'text analytics', 'generative ai expertise', 'large language models', 'python programming', 'algorithms']",https://m.timesjobs.com/mobile/job-detail/gen-ai-lead-data-scientist-adani-group-kolkata-10-to-12-yrs-jobid-jq0hJRzvVbBzpSvf__PLUS__uAgZw==&bc=+&sequence=764,2025-10-14
Compact Modeling AI/ML Engineer,MICRON TECHNOLOGY,2025-09-23,Hyderabad,3-5 Years,"['ai/ml software development spice model validation linux/unix proficiency python/perl programming cross functional collaboration', 'technology leadership', 'storage', 'artificial intelligence', 'mobile', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/compact-modeling-ai-ml-engineer-micron-technology-hyderabad-secunderabad-3-to-5-yrs-jobid-L9jtHyiwBWRzpSvf__PLUS__uAgZw==&bc=+&sequence=720,2025-10-14
Frontend Developer (Adani AI Labs),ADANI GROUP,2025-09-23,Kolkata,1-3 Years,"['frontend development', 'html/css proficiency', 'javascript expertise', 'react framework', 'performance optimization', 'information technology', 'mobile', 'ajax', 'security', 'git']",https://m.timesjobs.com/mobile/job-detail/frontend-developer-adani-ai-labs-adani-group-kolkata-1-to-3-yrs-jobid-dc8U0F__SLASH__dDK1zpSvf__PLUS__uAgZw==&bc=+&sequence=719,2025-10-14
Gen AI Data Scientist,kyndryl,2025-09-23,Bengaluru,5-8 Years,"['data analysis techniques', 'client relationship management', 'business process understanding', 'learning', 'employee referral', 'volunteer']",https://m.timesjobs.com/mobile/job-detail/gen-ai-data-scientist-kyndryl-bengaluru-bangalore-5-to-8-yrs-jobid-qE33gtaWB1FzpSvf__PLUS__uAgZw==&bc=+&sequence=445,2025-10-14
Senior Software Engineer - AI/ML,ServiceNow,2025-09-23,Hyderabad,5-9 Years,"['backend development', 'frontend frameworks', 'conversational ai', 'software architecture', 'css', 'hibernate', 'ajax', 'artificial intelligence', 'sql', 'spring', 'java', 'json', 'software engineering', 'html', 'san', 'rest', 'junit', 'natural language processing', 'team player', 'javascript', 'messaging', 'servicenow']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-ai-ml-servicenow-hyderabad-secunderabad-5-to-9-yrs-jobid-JVol1jaOV9dzpSvf__PLUS__uAgZw==&bc=+&sequence=903,2025-10-14
Lead Consultant  Enterprise AI Platforms,ASTRAZENECA,2025-09-23,Chennai,12-15 Years,"['kubernetes management', 'machine learning platforms', 'python programming', 'system monitoring tools', 'algorithms', 'storage', 'linux', 'shell scripting', 'rdbms', 'nosql']",https://m.timesjobs.com/mobile/job-detail/lead-consultant-enterprise-ai-platforms-astrazeneca-chennai-12-to-15-yrs-jobid-y7gudeD7XedzpSvf__PLUS__uAgZw==&bc=+&sequence=718,2025-10-14
"Senior Software Engineer, AI/ML, Traffic AI",Google India Pvt Ltd,2025-09-23,Seattle,5-8 Years,"['python programming', 'machine learning', 'neural networks', 'data processing', 'model tuning', 'c', 'senior software engineer', 'artificial intelligence', 'storage', 'security', 'debugging', 'natural language processing', 'information retrieval', 'mobile', 'production environment', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-ai-ml-traffic-ai-google-india-pvt-ltd-seattle-5-to-8-yrs-jobid-6k0Tvd74xKBzpSvf__PLUS__uAgZw==&bc=+&sequence=76,2025-10-14
Senior AI Scientist,GE HealthCare,2025-09-23,Bengaluru,2-5 Years,"['algorithms', 'problem solving']",https://m.timesjobs.com/mobile/job-detail/senior-ai-scientist-ge-healthcare-bengaluru-bangalore-2-to-5-yrs-jobid-x3kkq1zLj__PLUS__9zpSvf__PLUS__uAgZw==&bc=+&sequence=107,2025-10-14
Analytic Scientist/ AI Developer ( Java),FICO,2025-09-23,Bengaluru,4-5 Years,"['predictive modeling', 'data analysis', 'statistical techniques', 'algorithm selection', 'data mining', 'algorithms', 'c', 'software design', 'artificial intelligence', 'security', 'java', 'perl', 'python', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/analytic-scientist-ai-developer-java-fico-bengaluru-bangalore-4-to-5-yrs-jobid-Ndu__PLUS__NgAK659zpSvf__PLUS__uAgZw==&bc=+&sequence=904,2025-10-14
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"['data analytics', 'team leadership', 'predictive modeling', 'ai solutions', 'stakeholder management', 'algorithms', 'java', 'data structures', 'hadoop', 'business applications', 'python', 'problem solving', 'production environment']",https://m.timesjobs.com/mobile/job-detail/associate-director-ai-science-verizon-data-services-india-pvt-ltd-hyderabad-secunderabad-6-to-9-yrs-jobid-Rd50SRBljS9zpSvf__PLUS__uAgZw==&bc=+&sequence=453,2025-10-14
Software Developer - AI/ML,ORACLE,2025-09-23,Chennai,5-8 Years,"['machine learning solutions', 'python programming', 'agile methodology', 'data quality verification', 'statistical analysis', 'algorithms', 'debugging', 'software engineering', 'oracle', 'mining']",https://m.timesjobs.com/mobile/job-detail/software-developer-ai-ml-oracle-chennai-5-to-8-yrs-jobid-YbjAb7rZs__PLUS__JzpSvf__PLUS__uAgZw==&bc=+&sequence=440,2025-10-14
SE-2 Gen AI,Exotel,2025-09-23,Bengaluru,2-4 Years,"['cloud solutions expertise', 'microservices architecture', 'restful services development', 'linux application development', 'data modeling proficiency', 'c', 'oop', 'java', 'devops', 'mysql', 'data structures', 'software engineering', 'python', 'node.js', 'fundamentals', 'git', 'team player', 'ruby', 'infrastructure', 'php']",https://m.timesjobs.com/mobile/job-detail/se-2-gen-ai-exotel-bengaluru-bangalore-2-to-4-yrs-jobid-aaKYPMiwVVRzpSvf__PLUS__uAgZw==&bc=+&sequence=441,2025-10-14
SE-3 Gen AI,Exotel,2025-09-23,Bengaluru,4-6 Years,"['distributed systems expertise', 'restful services development', 'oop languages proficiency', 'c', 'java', 'devops', 'mysql', 'data structures', 'software engineering', 'python', 'node.js', 'git', 'linux', 'team player', 'ruby', 'infrastructure', 'php']",https://m.timesjobs.com/mobile/job-detail/se-3-gen-ai-exotel-bengaluru-bangalore-4-to-6-yrs-jobid-QTOOtoRElypzpSvf__PLUS__uAgZw==&bc=+&sequence=442,2025-10-14
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"['data analytics', 'team leadership', 'predictive modeling', 'ai solutions', 'stakeholder management', 'algorithms', 'java', 'data structures', 'hadoop', 'business applications', 'python', 'problem solving', 'production environment']",https://m.timesjobs.com/mobile/job-detail/associate-director-ai-science-verizon-data-services-india-pvt-ltd-hyderabad-secunderabad-6-to-9-yrs-jobid-Rd50SRBljS9zpSvf__PLUS__uAgZw==&bc=+&sequence=443,2025-10-14
Sr. Developer - LLM/Gen-AI,DENTSU,2025-09-23,Pune,3-6 Years,"['python programming', 'azure cloud expertise', 'aws cloud proficiency', 'prompt engineering', 'data extraction', 'api', 'cloud services', 'natural language processing', 'machine learning', 'javascript']",https://m.timesjobs.com/mobile/job-detail/sr-developer-llm-gen-ai-dentsu-pune-3-to-6-yrs-jobid-5fuZEI18jv9zpSvf__PLUS__uAgZw==&bc=+&sequence=766,2025-10-14
Consultant - AI Support Engineer,ASTRAZENECA,2025-09-23,Chennai,2-3 Years,"['kubernetes management', 'python programming', 'machine learning implementation', 'devops strategies', 'storage', 'security', 'consultant', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/consultant-ai-support-engineer-astrazeneca-chennai-2-to-3-yrs-jobid-3seSsgxlCyJzpSvf__PLUS__uAgZw==&bc=+&sequence=444,2025-10-14
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"['ai architecture design', 'generative ai solutions', 'cloud platforms expertise', 'machine learning techniques', 'technical guidance', 'algorithms', 'c', 'storage', 'security', 'java', 'python', 'natural language processing', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-ai-architect-ge-healthcare-bengaluru-bangalore-8-to-11-yrs-jobid-L2w4Gqp4SldzpSvf__PLUS__uAgZw==&bc=+&sequence=258,2025-10-14
Staff AI Engineer,GE HealthCare,2025-09-23,Bengaluru,5-8 Years,"['model deployment', 'infrastructure design', 'ci/cd pipelines', 'performance optimization', 'data management', 'algorithms', 'orchestration', 'signal processing', 'docker', 'security', 'git', 'devops', 'debugging', 'software engineering', 'image processing', 'python', 'machine learning', 'opencv']",https://m.timesjobs.com/mobile/job-detail/staff-ai-engineer-ge-healthcare-bengaluru-bangalore-5-to-8-yrs-jobid-Nx9Vx9p38GFzpSvf__PLUS__uAgZw==&bc=+&sequence=259,2025-10-14
Staff/Principal AI/ML Engineer,MICRON TECHNOLOGY,2025-09-23,Hyderabad,6-9 Years,"['ai/ml development', 'data analysis tools', 'cloud services expertise', 'python programming', 'etl process automation', 'artificial intelligence', 'big data', 'reporting tools', 'algorithms', 'technology leadership', 'data warehousing', 'storage', 'sql', 'composer', 'mobile', 'problem solving', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/staff-principal-ai-ml-engineer-micron-technology-hyderabad-secunderabad-6-to-9-yrs-jobid-VkmGSDbyqulzpSvf__PLUS__uAgZw==&bc=+&sequence=721,2025-10-14
Senior Data Scientist - Ai/ML,MEDTRONIC,2025-09-23,Hyderabad,5-8 Years,"['computer vision', 'machine learning', 'data visualization', 'statistical analysis', 'image processing', 'conference', 'bi', 'storage', 'git', 'hadoop', 'big data', 'python', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/senior-data-scientist-ai-ml-medtronic-hyderabad-secunderabad-5-to-8-yrs-jobid-UWFV7K1pZnJzpSvf__PLUS__uAgZw==&bc=+&sequence=722,2025-10-14
Senior Data Scientist - AI/ML,MEDTRONIC,2025-09-23,Hyderabad,5-8 Years,"['computer vision techniques', 'machine learning models', 'data visualization tools', 'statistical analysis methods', 'conference', 'bi', 'storage', 'git', 'hadoop', 'big data', 'image processing', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/senior-data-scientist-ai-ml-medtronic-hyderabad-secunderabad-5-to-8-yrs-jobid-tnGo0LLbXRVzpSvf__PLUS__uAgZw==&bc=+&sequence=723,2025-10-14
Technical Lead - C# with AI,Unisys,2025-09-23,Bengaluru,5-8 Years,"['c# programming', 'net framework', 'cloud infrastructure', 'microservices design', 'software design', 'docker', 'linux', '.net']",https://m.timesjobs.com/mobile/job-detail/technical-lead-c-with-ai-unisys-bengaluru-bangalore-5-to-8-yrs-jobid-ljrtrzevWfFzpSvf__PLUS__uAgZw==&bc=+&sequence=724,2025-10-14
Software Engineer - Gen AI,MICRON TECHNOLOGY,2025-09-23,Hyderabad,5-8 Years,"['software development', 'api integration', 'agile methodologies', 'conversational ai', 'problem solving', 'technology leadership', 'storage', 'artificial intelligence', 'salesforce', 'java', 'software engineer', 'rest', 'python', 'mobile', 'servicenow', 'soap', 'sql database']",https://m.timesjobs.com/mobile/job-detail/software-engineer-gen-ai-micron-technology-hyderabad-secunderabad-5-to-8-yrs-jobid-yjgsFlMT8f5zpSvf__PLUS__uAgZw==&bc=+&sequence=408,2025-10-14
Lead Consultant - AI Engineer,ASTRAZENECA,2025-09-23,Chennai,5-10 Years,"['advanced python', 'machine learning', 'data processing', 'ai model optimization', 'cloud engineering', 'algorithms', 'sql', 'database', 'cloud services', 'nosql']",https://m.timesjobs.com/mobile/job-detail/lead-consultant-ai-engineer-astrazeneca-chennai-5-to-10-yrs-jobid-KPO9URRM9DxzpSvf__PLUS__uAgZw==&bc=+&sequence=406,2025-10-14
Gen AI Data Scientist,kyndryl,2025-09-23,Bengaluru,8-11 Years,"['data analysis techniques', 'machine learning expertise', 'business acumen', 'statistical modeling', 'employee referral', 'volunteer']",https://m.timesjobs.com/mobile/job-detail/gen-ai-data-scientist-kyndryl-bengaluru-bangalore-8-to-11-yrs-jobid-kUbo2rS6fG1zpSvf__PLUS__uAgZw==&bc=+&sequence=407,2025-10-14
Senior Data Engineer - AI/ML,MEDTRONIC,2025-09-23,Hyderabad,8-11 Years,"['data pipeline design', 'machine learning application', 'python programming', 'sql/nosql expertise', 'data integration', 'orchestration', 'apache', 'devops', 'big data', 'oracle', 'soap', 'conference', 'storage', 'soap web services', 'rest']",https://m.timesjobs.com/mobile/job-detail/senior-data-engineer-ai-ml-medtronic-hyderabad-secunderabad-8-to-11-yrs-jobid-NDQ8BZrQCMhzpSvf__PLUS__uAgZw==&bc=+&sequence=905,2025-10-14
Manager - AI Applications (iOS/visionOS),Stryker,2025-09-22,Bengaluru,5-12 Years,"['mobile application development', 'team leadership', 'software design architecture', 'swift and objective c', 'ui feature architecting', 'ios', 'bluetooth', 'mobile development', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/manager-ai-applications-ios-visionos-stryker-bengaluru-bangalore-5-to-12-yrs-jobid-XueI2Ys1cpdzpSvf__PLUS__uAgZw==&bc=+&sequence=755,2025-10-14
Prompt Engineer - AI Technology,Taboola,2025-09-22,Gurgaon,3-5 Years,"['ai model development', 'python proficiency', 'natural language processing', 'machine learning', 'sql', 'nosql', 'salesforce', 'api', 'forms']",https://m.timesjobs.com/mobile/job-detail/prompt-engineer-ai-technology-taboola-gurgaon-3-to-5-yrs-jobid-x__PLUS__Jkjmo2uYRzpSvf__PLUS__uAgZw==&bc=+&sequence=402,2025-10-14
"Senior Software Engineer, AI Resiliency",Nvidia Graphics Pvt Ltd,2025-09-22,Canada,6-9 Years,"['distributed systems', 'fault tolerance', 'python programming', 'c development', 'debugging tools', 'cuda', 'senior software engineer', 'gdb', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-ai-resiliency-nvidia-graphics-pvt-ltd-canada-6-to-9-yrs-jobid-eqy3c9eXamFzpSvf__PLUS__uAgZw==&bc=+&sequence=714,2025-10-14
"AI, Cloud",msg global solutions,2025-09-22,Bengaluru,3-5 Years,"['cloud infrastructure', 'python programming', 'ci/cd pipelines', 'agile methodology', 'api development', 'rest', 'cloud services', 'github', 'java', 'devops']",https://m.timesjobs.com/mobile/job-detail/ai-cloud-msg-global-solutions-bengaluru-bangalore-3-to-5-yrs-jobid-3qjVthqtFwlzpSvf__PLUS__uAgZw==&bc=+&sequence=22,2025-10-14
"Staff Engineer, AI",Stryker,2025-09-22,Bengaluru,7-10 Years,"['full stack development', 'ai integration techniques', 'azure cloud services', 'front end frameworks', 'back end technologies', 'sql', 'docker', 'database', 'java', 'devops', 'digital electronics', 'api', 'c#', 'python', 'mobile', 'machine learning', 'javascript', 'nosql', 'spring boot', 'node.js', 'django', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/staff-engineer-ai-stryker-bengaluru-bangalore-7-to-10-yrs-jobid-PG58fFdym0dzpSvf__PLUS__uAgZw==&bc=+&sequence=138,2025-10-14
Hiring for AI/ML Developer,Sparks To Ideas,2025-09-22,Ahmedabad,0-1 Years,"['data analysis', 'matplotlib', 'python', 'pandas', 'pycharm', 'numpy', 'machine learning', 'sql']",https://m.timesjobs.com/mobile/job-detail/hiring-for-ai-ml-developer-sparks-to-ideas-ahmedabad-bhavnagar-gandhinagar-rajkot-surat-0-to-1-yrs-jobid-G5HvIE__PLUS__nQmlzpSvf__PLUS__uAgZw==&bc=+&sequence=951,2025-10-14
AI/ML Engineer,Bright Vision Technologies,2025-09-22,Delhi,7-10 Years,"['ai/ml development', 'machine learning models', 'aws sagemaker', 'api development', 'data engineering', 'immigration', 'h1b', 'recruitment process', 'compensation']",https://m.timesjobs.com/mobile/job-detail/ai-ml-engineer-bright-vision-technologies-delhi-7-to-10-yrs-jobid-r1yCVjVG6NBzpSvf__PLUS__uAgZw==&bc=+&sequence=135,2025-10-14
Senior System Software Engineer - AI,Nvidia Graphics Pvt Ltd,2025-09-22,Pune,5-9 Years,"['c programming', 'ai inference pipelines', 'problem solving abilities', 'deep learning frameworks', 'gpu optimization techniques', 'algorithms', 'cuda', 'graphics', 'debugging', 'software engineer', 'software engineering', 'data structures', 'windows', 'machine learning', 'computer graphics', 'directx']",https://m.timesjobs.com/mobile/job-detail/senior-system-software-engineer-ai-nvidia-graphics-pvt-ltd-pune-5-to-9-yrs-jobid-v3kQCtTnMLRzpSvf__PLUS__uAgZw==&bc=+&sequence=754,2025-10-14
Manager - AI Services,Stryker,2025-09-22,Bengaluru,7-10 Years,"['ai cloud architecture', 'mlops implementation', 'cloud native development', 'devops practices', 'data science management', 'security', 'cloud computing', 'microsoft azure', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/manager-ai-services-stryker-bengaluru-bangalore-7-to-10-yrs-jobid-NfF__SLASH__fl7F6KRzpSvf__PLUS__uAgZw==&bc=+&sequence=139,2025-10-14
AI/ML Engineer (E5),Whatfix,2025-09-22,Bengaluru,7-10 Years,"['machine learning fundamentals', 'deep learning models', 'ai product solutions', 'algorithms', 'artificial intelligence', 'data structures', 'infrastructure', 'opencv']",https://m.timesjobs.com/mobile/job-detail/ai-ml-engineer-e5-whatfix-bengaluru-bangalore-7-to-10-yrs-jobid-jrEKK1RglUhzpSvf__PLUS__uAgZw==&bc=+&sequence=715,2025-10-14
Principal AI Innovation Architect,GSK,2025-09-22,Bengaluru,10-14 Years,"['ai/ml solutions', 'azure cloud architecture', 'python programming', 'cross functional collaboration', 'sql', 'cloud services', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/principal-ai-innovation-architect-gsk-bengaluru-bangalore-10-to-14-yrs-jobid-YR__PLUS__Mh__SLASH__RyMYRzpSvf__PLUS__uAgZw==&bc=+&sequence=403,2025-10-14
"Sr. Staff Engineer, AI Engineering",Stryker,2025-09-22,Bengaluru,10-14 Years,"['circuit design', 'pcb development', 'hardware troubleshooting', 'test plan writing', 'embedded systems', 'microprocessor', 'simulation', 'circuits', 'matlab', 'microcontroller', 'circuit designing']",https://m.timesjobs.com/mobile/job-detail/sr-staff-engineer-ai-engineering-stryker-bengaluru-bangalore-10-to-14-yrs-jobid-uZn4qVgv4YhzpSvf__PLUS__uAgZw==&bc=+&sequence=886,2025-10-14
"Manager, AI Research",Stryker,2025-09-22,Bengaluru,10-13 Years,"['computer vision expertise', 'algorithm design proficiency', 'python/c programming', 'algorithms', 'technical leader', 'software engineering', 'machine learning', 'opencv']",https://m.timesjobs.com/mobile/job-detail/manager-ai-research-stryker-bengaluru-bangalore-10-to-13-yrs-jobid-WnTR3NBQ9xhzpSvf__PLUS__uAgZw==&bc=+&sequence=94,2025-10-14
Product Marketing Manager - AI,Aera Technology,2025-09-22,San,8-11 Years,"['ai expertise', 'product marketing', 'storytelling excellence', 'content development', 'strategic planning', 'leave', 'decision making']",https://m.timesjobs.com/mobile/job-detail/product-marketing-manager-ai-aera-technology-san-francisco-null-pune-8-to-11-yrs-jobid-z1ERVuPgZOxzpSvf__PLUS__uAgZw==&bc=+&sequence=523,2025-10-14
AI Filmmaker,LCX,2025-09-22,Liechtenstein,3-5 Years,"['ai video editing', 'creative storytelling', 'video production', 'digital marketing familiarity', 'messaging', 'security']",https://m.timesjobs.com/mobile/job-detail/ai-filmmaker-lcx-3-to-5-yrs-jobid-wvbE0kuZOSxzpSvf__PLUS__uAgZw==&bc=+&sequence=27,2025-10-14
